name,height,reach,age,rank,total_rounds,title_bouts,dias_inativo,wins,losses,win_streak,lose_streak,longest_win_streak,ko_wins,sub_wins,SLpM,sig_str_acc,td_avg,td_acc,sub_avg,ctrl_avg,kd_per_fight,head_ratio,body_ratio,leg_ratio,distance_ratio,clinch_ratio,ground_ratio,sig_pct_fade,td_fade,ctrl_fade,rev_avg,finish_rate,ko_rate,sub_rate,SApM,str_def,td_def,ufc_debut,win_rate_l5,win_rate_l3
Liliya Shakirova,162.56,165.1,29,,0,0,2032,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2020-10-24,,
Brandon Jenkins,182.88,180.34,30,,3,0,1493,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.8114285714285714,0.3899999999999999,0.0,0.0,0.0,4.0,0.0,0.4146341463414634,0.1707317073170731,0.4146341463414634,0.8780487804878049,0.073170731707317,0.048780487804878,,,,1.0,1.0,1.0,0.0,5.897142857142857,0.3582089552238806,0.25,2021-09-18,0.0,0.0
Torrez Finney,172.72,190.5,27,,9,0,107,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2666666666666666,0.3333333333333333,8.0,0.4705882352941176,0.0,796.0,0.0,0.5,0.5,0.0,0.25,0.0,0.75,,,,0.0,0.0,0.0,0.0,1.5333333333333334,0.4102564102564102,1.0,2025-04-05,1.0,1.0
Victor Martinez,172.72,177.8,32,,4,0,730,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.8571428571428568,0.25,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.4285714285714285,1.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,6.938775510204081,0.5142857142857142,1.0,2023-02-25,0.0,0.0
Marcos Mariano,185.42,193.04,32,,1,0,2431,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.6101694915254237,0.33,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,,,,0.0,1.0,0.0,1.0,4.067796610169491,0.5,0.0,2019-02-09,0.0,0.0
Nathaniel Wood,167.64,175.26,32,,37,0,58,11.0,3.0,4.0,0.0,4.0,0.0,3.0,5.741023682200153,0.5462820512820513,1.3076923076923077,0.5,0.4615384615384615,130.23076923076923,0.3846153846153846,0.5558882235528942,0.1097804391217564,0.3343313373253493,0.8602794411177644,0.0578842315369261,0.0818363273453093,0.1952499999999999,-0.25,-47.3,0.1538461538461538,0.3076923076923077,0.0769230769230769,0.2307692307692307,4.32009167303285,0.5435835351089588,0.7333333333333334,2018-06-01,0.6,0.6666666666666666
Hector Lombard,175.26,180.34,40,,26,0,2795,3.0,9.0,0.0,7.0,2.0,2.0,0.0,3.376736111111111,0.4668181818181818,1.3636363636363635,0.4838709677419355,0.1818181818181818,146.0909090909091,0.6363636363636364,0.7017994858611826,0.1259640102827763,0.1722365038560411,0.6709511568123393,0.1465295629820051,0.1825192802056555,0.0521111111111111,0.5333333333333333,-14.400000000000006,0.0,0.4545454545454545,0.4545454545454545,0.0,3.532986111111111,0.551762114537445,0.8461538461538461,2012-07-21,0.0,0.0
Josh Bryant,177.8,185.42,30,,0,0,5812,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2010-06-19,,
Modestas Bukauskas,190.5,193.04,31,,23,0,114,8.0,5.0,1.0,0.0,4.0,3.0,1.0,3.2350826743350107,0.4380555555555556,0.1666666666666666,0.6666666666666666,0.0833333333333333,60.5,0.0833333333333333,0.736,0.16,0.104,0.8666666666666667,0.0826666666666666,0.0506666666666666,0.0808333333333333,0.0,62.5,0.0,0.6666666666666666,0.5833333333333334,0.0833333333333333,4.046010064701654,0.5063157894736843,0.7916666666666666,2020-07-15,0.8,1.0
Don'tale Mayes,198.12,205.74,27,,0,0,2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-16,0.4,0.3333333333333333
Don'tale Mayes,198.12,205.74,27,,0,0,2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-16,,
Don'tale Mayes,198.12,205.74,27,,0,0,2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-26,0.4,0.3333333333333333
Don'tale Mayes,198.12,205.74,27,,0,0,2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-26,,
Steve Montgomery,193.04,190.5,24,,1,0,3838,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.312883435582822,0.32,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.8888888888888888,0.1111111111111111,0.0,,,,0.0,1.0,1.0,0.0,3.680981595092024,0.4736842105263158,1.0,2015-06-27,0.0,0.0
Rodrigo Damm,170.18,180.34,34,,16,0,4153,3.0,4.0,0.0,3.0,2.0,0.0,1.0,4.006252791424743,0.4005555555555555,0.5,0.1764705882352941,0.3333333333333333,46.0,0.0,0.6989966555183946,0.1070234113712374,0.1939799331103679,0.9565217391304348,0.0334448160535117,0.0100334448160535,-0.0799999999999999,0.0,37.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,5.051362215274676,0.5848017621145374,1.0,2012-06-23,0.4,0.3333333333333333
Kyle Prepolec,177.8,177.8,36,,8,0,212,0.0,4.0,0.0,4.0,0.0,0.0,0.0,2.8736141906873613,0.2944444444444444,0.0,0.0,0.0,18.0,0.0,0.5648148148148148,0.2962962962962963,0.1388888888888889,0.9537037037037036,0.0462962962962962,0.0,-0.0933333333333333,0.0,7.0,0.0,0.3333333333333333,0.0,0.3333333333333333,5.188470066518847,0.4908616187989556,0.4,2019-05-04,0.0,0.0
Cesar Arzamendia,180.34,180.34,25,,1,0,3579,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.324324324324324,0.34,3.0,0.75,0.0,72.0,0.0,0.4375,0.4375,0.125,0.625,0.375,0.0,,,,0.0,1.0,1.0,0.0,2.702702702702702,0.6774193548387097,1.0,2015-11-21,0.0,0.0
Ramona Pascual,170.18,167.64,34,,6,0,1290,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.8333333333333335,0.535,2.0,0.1904761904761904,0.0,141.5,0.0,0.417391304347826,0.3478260869565217,0.2347826086956521,0.7565217391304347,0.217391304347826,0.0260869565217391,0.05,-2.0,-159.0,0.0,0.0,0.0,0.0,8.733333333333333,0.4653061224489796,1.0,2022-02-26,0.0,0.0
Regina Tarin,170.18,167.64,21,,0,0,79,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2026-02-28,,
Khalid Murtazaliev,182.88,193.04,25,,0,0,2802,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2018-09-15,,
Karl Williams,190.5,200.66,34,,12,0,646,3.0,1.0,0.0,1.0,3.0,0.0,0.0,3.2888888888888888,0.6,5.333333333333333,0.4571428571428571,0.3333333333333333,466.3333333333333,0.3333333333333333,0.7432432432432432,0.1148648648648648,0.1418918918918918,0.7162162162162162,0.0472972972972973,0.2364864864864864,-0.0100000000000001,-1.0,18.0,0.0,0.0,0.0,0.0,2.2444444444444445,0.5910931174089069,1.0,2023-03-11,1.0,1.0
Ramazan Emeev,177.8,193.04,35,,21,0,1437,5.0,3.0,0.0,2.0,3.0,0.0,0.0,2.523809523809524,0.4633333333333333,2.2857142857142856,0.2909090909090909,0.5714285714285714,246.42857142857144,0.1428571428571428,0.7320754716981132,0.2,0.0679245283018867,0.6415094339622641,0.2566037735849056,0.1018867924528302,0.0061111111111112,1.3333333333333337,4.5,0.1428571428571428,0.0,0.0,0.0,2.019047619047619,0.6634920634920635,0.6666666666666667,2017-10-21,0.6,0.6666666666666666
Mads Burnell,172.72,175.26,24,,6,0,2913,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.1349306431273645,0.6183333333333334,1.5,0.4285714285714285,0.5,286.0,0.0,0.8,0.1666666666666666,0.0333333333333333,0.4333333333333333,0.1,0.4666666666666667,0.1833333333333332,3.0,530.0,0.5,0.5,0.0,0.5,2.9129886506935687,0.3937007874015747,0.2222222222222222,2017-09-02,0.5,0.5
Rob Broughton,187.96,187.96,28,,6,0,5308,1.0,2.0,0.0,2.0,1.0,0.0,1.0,3.331253898939489,0.5549999999999999,0.0,0.0,3.5,72.5,0.0,0.651685393258427,0.1235955056179775,0.2247191011235955,0.8314606741573034,0.0786516853932584,0.0898876404494382,-0.2966666666666666,0.0,-97.0,0.0,0.5,0.0,0.5,3.443543356207112,0.5306122448979591,0.1999999999999999,2010-10-16,1.0,1.0
Seohee Ham,157.48,157.48,29,,9,0,3460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-12,0.5,0.5
Wellington Turman,182.88,182.88,27,,19,0,898,3.0,6.0,0.0,3.0,2.0,0.0,1.0,3.0397936624907884,0.5783333333333334,1.125,0.1914893617021276,0.625,197.875,0.0,0.5672727272727273,0.2254545454545454,0.2072727272727272,0.7454545454545455,0.1781818181818182,0.0763636363636363,0.1391666666666666,-2.25,-260.0,0.0,0.375,0.25,0.125,3.868828297715549,0.4640122511485451,0.4499999999999999,2019-07-13,0.4,0.6666666666666666
Sam Stout,175.26,177.8,31,,50,0,3921,9.0,11.0,0.0,3.0,2.0,1.0,0.0,4.181639528354856,0.2910526315789474,0.5263157894736842,0.3846153846153846,0.1052631578947368,83.05263157894737,0.1578947368421052,0.4763343403826787,0.2890231621349446,0.2346424974823766,0.8600201409869084,0.093655589123867,0.0463242698892245,0.1164285714285714,0.9761904761904762,38.0,0.0526315789473684,0.2631578947368421,0.1578947368421052,0.1052631578947368,4.063303341902314,0.569238630556975,0.7933884297520661,2010-05-08,0.4,0.3333333333333333
Chris Fishgold,172.72,172.72,28,,5,0,2133,1.0,3.0,0.0,2.0,1.0,0.0,1.0,2.5295109612141653,0.2716666666666666,2.0,0.5,0.6666666666666666,73.33333333333333,0.0,0.62,0.1,0.28,0.86,0.1,0.04,0.0449999999999999,-1.0,-33.0,0.0,1.0,0.3333333333333333,0.6666666666666666,2.5295109612141653,0.537037037037037,0.3333333333333333,2018-10-27,0.3333333333333333,0.3333333333333333
Sasha Palatnikov,185.42,182.88,32,,5,0,1731,1.0,2.0,0.0,2.0,1.0,1.0,0.0,7.575480329368711,0.52,0.5,1.0,0.0,126.0,0.0,0.7681159420289855,0.2028985507246377,0.0289855072463768,0.644927536231884,0.2246376811594203,0.1304347826086956,0.0,-1.0,-140.0,0.0,1.0,0.5,0.5,6.148215919487649,0.5234042553191489,0.8,2020-11-21,1.0,1.0
Juan Espino,190.5,203.2,40,,2,0,1857,2.0,1.0,0.0,1.0,2.0,0.0,2.0,4.324324324324324,0.7649999999999999,3.5,0.7777777777777778,1.5,178.0,0.0,0.875,0.125,0.0,0.0625,0.15625,0.78125,-0.37,3.0,-44.0,0.0,1.0,0.0,1.0,0.5405405405405405,0.4285714285714286,1.0,2018-11-30,1.0,1.0
Rodrigo de Lima,170.18,190.5,23,,2,0,4111,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.6637168141592921,0.415,1.0,0.3333333333333333,2.0,222.0,0.0,0.0,0.2,0.8,0.6,0.0,0.4,,,,1.0,1.0,1.0,0.0,3.982300884955752,0.4545454545454546,0.0,2014-06-28,0.0,0.0
Jason High,172.72,180.34,32,,8,0,4363,2.0,3.0,0.0,1.0,2.0,0.0,1.0,0.5476673427991886,0.2116666666666666,1.25,0.7142857142857143,2.25,186.75,0.0,0.7222222222222222,0.2777777777777778,0.0,0.6111111111111112,0.2222222222222222,0.1666666666666666,-0.1566666666666667,2.5,124.0,0.5,0.5,0.0,0.5,1.2474645030425964,0.4459459459459459,0.4,2010-03-31,0.5,0.6666666666666666
Nurullo Aliev,177.8,182.88,24,,7,0,177,3.0,0.0,3.0,0.0,3.0,0.0,0.0,1.8,0.365,2.5,0.8333333333333334,0.0,572.0,0.0,0.8888888888888888,0.0925925925925925,0.0185185185185185,0.5,0.0185185185185185,0.4814814814814814,0.0366666666666666,-1.0,-158.0,0.5,0.0,0.0,0.0,1.1333333333333333,0.6,0.0,2023-02-25,1.0,1.0
Gina Mazany,167.64,172.72,33,,14,0,1479,2.0,6.0,0.0,2.0,1.0,1.0,0.0,3.4300638421358096,0.4535714285714285,2.571428571428572,0.5806451612903226,0.1428571428571428,213.28571428571428,0.1428571428571428,0.583756345177665,0.2791878172588832,0.1370558375634517,0.5634517766497462,0.2588832487309644,0.1776649746192893,0.2461111111111111,1.1666666666666663,25.333333333333314,0.0,0.7142857142857143,0.5714285714285714,0.1428571428571428,3.168891468369124,0.4958448753462604,0.3333333333333333,2017-02-19,0.25,0.3333333333333333
Felipe Colares,172.72,175.26,28,,15,0,1458,2.0,4.0,0.0,2.0,1.0,0.0,0.0,2.2666666666666666,0.4233333333333333,1.8,0.2195121951219512,0.6,229.2,0.0,0.6,0.3352941176470588,0.0647058823529411,0.8117647058823529,0.1117647058823529,0.0764705882352941,-0.0444444444444444,-1.6666666666666667,-89.0,0.0,0.0,0.0,0.0,4.653333333333333,0.3711711711711711,0.4324324324324324,2019-02-02,0.4,0.3333333333333333
Zarah Fairn,172.72,182.88,39,,5,0,989,0.0,4.0,0.0,4.0,0.0,0.0,0.0,5.849335302806499,0.4444444444444445,0.0,0.0,0.0,10.333333333333334,0.0,0.7803030303030303,0.1363636363636363,0.0833333333333333,0.9166666666666666,0.0833333333333333,0.0,0.0733333333333333,0.0,-15.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,6.735598227474151,0.4812286689419796,0.5,2019-10-05,0.0,0.0
Dustin Pague,175.26,187.96,26,,11,0,4594,1.0,5.0,0.0,4.0,1.0,0.0,1.0,1.7575757575757576,0.5853333333333333,0.6,0.375,1.8,115.6,0.0,0.5632183908045977,0.1724137931034483,0.264367816091954,0.6436781609195402,0.0919540229885057,0.264367816091954,0.3555555555555555,0.6666666666666666,141.0,0.2,0.4,0.2,0.2,2.888888888888889,0.4139344262295081,0.5,2011-12-03,0.25,0.3333333333333333
Reginaldo Vieira,170.18,165.1,34,,5,1,3375,1.0,2.0,0.0,2.0,1.0,0.0,0.0,3.42485549132948,0.4608333333333333,1.5,0.6,1.0,206.0,0.0,0.620253164556962,0.2911392405063291,0.0886075949367088,0.5316455696202531,0.1772151898734177,0.2911392405063291,-0.1916666666666666,3.0,0.0,0.0,0.5,0.0,0.5,2.861271676300578,0.5796178343949044,0.25,2015-08-01,0.5,0.5
HyunSung Park,170.18,167.64,29,,10,1,212,3.0,2.0,0.0,2.0,3.0,1.0,2.0,3.420195439739414,0.4395833333333334,0.5,0.4,1.0,85.25,0.5,0.5619047619047619,0.1714285714285714,0.2666666666666666,0.819047619047619,0.0952380952380952,0.0857142857142857,0.0941666666666666,-0.5,-90.5,0.0,1.0,0.25,0.75,2.5407166123778504,0.6320754716981132,0.4285714285714286,2023-02-04,0.75,0.6666666666666666
Robert Peralta,172.72,180.34,29,,17,0,4062,4.0,4.0,0.0,2.0,2.0,2.0,0.0,3.8646895273401296,0.3904761904761905,0.5714285714285714,0.6666666666666666,0.0,76.28571428571429,0.5714285714285714,0.3884892086330935,0.2482014388489208,0.3633093525179856,0.6330935251798561,0.2733812949640288,0.0935251798561151,-0.1844444444444444,0.5,82.5,0.1428571428571428,0.4285714285714285,0.2857142857142857,0.1428571428571428,3.211306765523633,0.5167364016736402,0.7058823529411764,2011-09-17,0.6,0.6666666666666666
Kyoji Horiguchi,162.56,160.02,35,8.0,26,1,100,9.0,1.0,5.0,0.0,5.0,2.0,1.0,3.641942369263607,0.5076666666666667,1.6666666666666667,0.4285714285714285,0.1111111111111111,187.55555555555557,0.6666666666666666,0.7274725274725274,0.1824175824175824,0.0901098901098901,0.654945054945055,0.1538461538461538,0.1912087912087912,-0.0272222222222221,2.333333333333333,139.33333333333334,0.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,2.2572038420490927,0.6279683377308707,0.5476190476190477,2013-10-19,0.8,1.0
Anthony Hamilton,195.58,193.04,37,,14,0,3103,3.0,7.0,0.0,4.0,1.0,2.0,0.0,4.469195962408632,0.4305555555555556,1.0,0.5294117647058824,0.0,133.0,0.1111111111111111,0.3317757009345794,0.6074766355140186,0.0607476635514018,0.1962616822429906,0.397196261682243,0.4065420560747663,-0.415,-1.3333333333333337,-100.0,0.0,0.7777777777777778,0.5555555555555556,0.2222222222222222,3.0908458057779327,0.4196078431372548,0.7692307692307692,2014-06-28,0.6,0.6666666666666666
Nolan Ticman,167.64,175.26,26,,3,0,4020,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.6666666666666667,0.3866666666666666,0.0,0.0,0.0,18.0,0.0,0.52,0.36,0.12,0.88,0.04,0.08,,,,0.0,0.0,0.0,0.0,4.466666666666667,0.4806201550387596,0.4444444444444444,2014-08-16,0.0,0.0
Mats Nilsson,185.42,187.96,31,,1,0,4153,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.681818181818182,0.44,0.0,0.0,0.0,2.0,0.0,0.6,0.16,0.24,1.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,10.227272727272728,0.6153846153846154,1.0,2014-03-08,0.0,0.0
Donte Johnson,172.72,187.96,27,,3,0,72,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.5584415584415583,0.76,3.0,1.0,1.0,184.0,0.0,0.9,0.0,0.1,0.3,0.6,0.1,,,,0.0,1.0,0.0,1.0,0.7792207792207791,0.6875,0.8,2025-11-01,1.0,1.0
Dustin Kimura,170.18,180.34,25,,8,0,4174,2.0,3.0,0.0,2.0,1.0,0.0,2.0,1.1770623742454729,0.27,0.75,0.4285714285714285,1.75,52.5,0.0,0.5128205128205128,0.3333333333333333,0.1538461538461538,0.6666666666666666,0.1538461538461538,0.1794871794871795,-0.1149999999999999,1.5,15.5,0.25,0.75,0.0,0.75,3.380281690140845,0.5254237288135593,0.375,2013-02-02,0.5,0.3333333333333333
Jorge Rivera,185.42,185.42,39,,28,0,5232,8.0,7.0,1.0,0.0,3.0,5.0,0.0,3.408674404398289,0.4847619047619047,0.5,0.5,0.0714285714285714,162.42857142857142,0.5714285714285714,0.6370967741935484,0.2311827956989247,0.1317204301075268,0.3064516129032258,0.4435483870967742,0.25,-0.1308333333333334,0.5833333333333334,-16.333333333333343,0.2142857142857142,0.7142857142857143,0.5,0.2142857142857142,2.510690287110568,0.5745341614906831,0.6486486486486487,2010-03-31,1.0,1.0
Tom Duquesnoy,170.18,172.72,24,,5,0,2984,2.0,1.0,1.0,0.0,1.0,1.0,0.0,3.3713355048859937,0.5175000000000001,0.5,1.0,0.0,15.5,1.0,0.5507246376811594,0.3188405797101449,0.1304347826086956,0.7101449275362319,0.2753623188405797,0.0144927536231884,-0.375,1.0,3.0,0.0,0.5,0.5,0.0,5.03257328990228,0.5726141078838174,0.3333333333333333,2017-04-15,0.5,0.5
Cristian Quinonez,172.72,177.8,29,,8,0,79,2.0,2.0,1.0,0.0,1.0,1.0,0.0,3.4398496240601504,0.4011111111111111,0.6666666666666666,0.2857142857142857,0.0,65.0,0.0,0.7377049180327869,0.0491803278688524,0.2131147540983606,0.8852459016393442,0.0491803278688524,0.0655737704918032,-0.0366666666666666,2.0,191.0,0.0,1.0,0.3333333333333333,0.6666666666666666,4.00375939849624,0.4855072463768116,0.7692307692307692,2022-09-03,1.0,1.0
Joby Sanchez,167.64,172.72,27,,9,0,2746,1.0,4.0,0.0,3.0,1.0,0.0,0.0,3.2445520581113803,0.2595833333333333,0.5,0.6666666666666666,0.25,40.5,0.5,0.7238805970149254,0.2611940298507462,0.0149253731343283,0.8059701492537313,0.0746268656716417,0.1194029850746268,0.0641666666666666,0.0,-16.0,0.25,0.5,0.25,0.25,2.88135593220339,0.6647887323943662,0.3157894736842105,2014-08-23,0.25,0.3333333333333333
Danny Chavez,172.72,170.18,35,,9,0,1430,1.0,3.0,0.0,3.0,1.0,0.0,0.0,2.8666666666666667,0.3877777777777778,2.0,0.6,0.0,56.66666666666666,0.0,0.5503875968992248,0.1550387596899224,0.2945736434108527,0.8217054263565892,0.0852713178294573,0.0930232558139534,-0.06,-3.0,-90.0,0.0,0.0,0.0,0.0,3.844444444444445,0.5014409221902018,0.875,2020-08-15,0.5,0.5
Carlos Eduardo Rocha,177.8,177.8,30,,4,0,5092,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.3256484149855907,0.3833333333333333,0.0,0.0,1.5,119.5,0.0,0.391304347826087,0.0869565217391304,0.5217391304347826,0.9130434782608696,0.0434782608695652,0.0434782608695652,-0.2333333333333333,0.0,191.0,1.0,0.5,0.0,0.5,1.6138328530259365,0.6666666666666667,0.2857142857142857,2010-11-13,0.5,0.5
Warlley Alves,180.34,182.88,33,,34,1,730,8.0,8.0,0.0,4.0,4.0,3.0,3.0,3.2505486889222595,0.5364444444444445,0.8666666666666667,0.5,0.6,138.06666666666666,0.2,0.5565031982942431,0.2281449893390192,0.2153518123667377,0.7739872068230277,0.1513859275053305,0.0746268656716417,0.121,0.0,-114.2,0.0666666666666666,0.6666666666666666,0.4,0.2666666666666666,4.207000115513457,0.5073051948051948,0.8,2014-05-31,0.2,0.0
Carlos Ulberg,193.04,195.58,34,3.0,19,0,233,10.0,1.0,10.0,0.0,10.0,6.0,1.0,6.581856100104275,0.5931666666666666,0.3,0.6,0.1,21.1,0.6,0.6026615969581749,0.1692015209125475,0.2281368821292775,0.8973384030418251,0.0437262357414448,0.05893536121673,-0.1124999999999999,-0.6666666666666666,-24.75,0.0,0.7,0.6,0.1,4.05422314911366,0.5127819548872181,0.8571428571428572,2021-03-06,1.0,1.0
Brunno Ferreira,177.8,182.88,33,15.0,14,0,72,6.0,3.0,0.0,1.0,3.0,3.0,2.0,3.844731977818854,0.5364583333333334,0.625,0.238095238095238,0.375,33.125,0.375,0.7067307692307693,0.173076923076923,0.1201923076923077,0.9134615384615384,0.0432692307692307,0.0432692307692307,-0.0120833333333334,1.0,38.75,0.125,,,,,,,2023-01-21,0.8,1.0
Ian McCall,165.1,162.56,30,3.0,15,0,4125,2.0,4.0,0.0,1.0,2.0,0.0,0.0,4.08,0.4133333333333333,2.0,0.2777777777777778,0.0,145.0,0.0,0.4313725490196078,0.2875816993464052,0.2810457516339869,0.6862745098039216,0.2352941176470588,0.0784313725490196,-0.0222222222222222,-2.333333333333333,-123.33333333333331,0.0,0.0,0.0,0.0,2.7111111111111112,0.7306843267108167,0.9444444444444444,2012-06-08,0.3333333333333333,0.3333333333333333
Chidi Njokuani,190.5,203.2,37,,20,0,86,5.0,5.0,0.0,2.0,3.0,3.0,0.0,5.169675090252707,0.6451851851851852,0.0,0.0,0.1111111111111111,86.88888888888889,0.3333333333333333,0.3715083798882682,0.4301675977653631,0.1983240223463687,0.5586592178770949,0.3407821229050279,0.1005586592178771,-0.25,0.0,137.33333333333331,0.0,0.6666666666666666,0.5555555555555556,0.1111111111111111,3.0902527075812274,0.565922920892495,0.7142857142857143,2022-02-05,0.6,1.0
Joe Gigliotti,180.34,175.26,23,,3,0,3447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-06,0.0,0.0
Marcin Held,175.26,180.34,25,,9,0,3131,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.093892812629829,0.401111111111111,3.0,0.8181818181818182,0.6666666666666666,316.0,0.0,0.9523809523809524,0.0357142857142857,0.0119047619047619,0.6666666666666666,0.1428571428571428,0.1904761904761904,0.1433333333333333,4.0,422.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.994183631076028,0.5375722543352601,0.75,2016-11-05,0.0,0.0
Evan Dunham,177.8,177.8,38,,49,0,2172,11.0,10.0,0.0,4.0,4.0,2.0,1.0,5.346232179226069,0.3735833333333333,1.4,0.3333333333333333,0.75,156.8,0.1,0.846530612244898,0.1110204081632653,0.0424489795918367,0.8342857142857143,0.1151020408163265,0.0506122448979591,0.0677083333333333,0.1666666666666667,27.291666666666657,0.05,0.4,0.3,0.1,3.539423916205993,0.6172722982538934,0.8082191780821918,2010-06-12,0.8,0.6666666666666666
Claudio Puelles,177.8,182.88,29,,20,1,247,5.0,4.0,0.0,3.0,5.0,0.0,3.0,1.5584415584415583,0.4547916666666667,2.375,0.3653846153846153,0.875,295.0,0.0,0.6142857142857143,0.3214285714285714,0.0642857142857142,0.5285714285714286,0.0571428571428571,0.4142857142857143,0.0349999999999999,0.5,147.5,0.0,0.625,0.25,0.375,2.782931354359926,0.4612068965517241,0.6,2016-11-05,0.8,1.0
Eduardo Garagorri,175.26,177.8,31,,4,0,2018,1.0,2.0,0.0,2.0,1.0,0.0,0.0,3.746701846965699,0.4633333333333333,0.5,1.0,0.0,66.0,0.0,0.6901408450704225,0.1971830985915492,0.1126760563380281,0.8028169014084507,0.1126760563380281,0.0845070422535211,-0.1866666666666666,-1.0,-126.0,0.0,0.5,0.0,0.5,2.216358839050132,0.6,0.5384615384615384,2019-11-16,0.0,0.0
Nicolas Dalby,180.34,187.96,41,,38,0,177,8.0,7.0,1.0,0.0,4.0,1.0,0.0,4.054347826086956,0.3970238095238095,0.8571428571428571,0.2790697674418604,0.0714285714285714,167.71428571428572,0.1428571428571428,0.596514745308311,0.2412868632707774,0.1621983914209115,0.6246648793565683,0.2989276139410187,0.0764075067024128,0.1091666666666665,-1.5,88.58333333333334,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,3.690217391304348,0.5248425472358292,0.5892857142857143,2015-05-30,0.8,0.6666666666666666
Cameron Smotherman,175.26,175.26,27,,7,0,338,1.0,2.0,0.0,2.0,1.0,0.0,0.0,5.133333333333334,0.4016666666666667,0.0,0.0,0.0,0.0,0.0,0.5584415584415584,0.4090909090909091,0.0324675324675324,0.9675324675324676,0.0324675324675324,0.0,0.0633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.6127946127946128,0.5714285714285714,2024-10-19,0.5,0.5
Iasmin Lucindo,160.02,167.64,23,8.0,17,0,282,5.0,2.0,1.0,0.0,4.0,0.0,1.0,2.9390681003584227,0.4047222222222222,2.0,0.6,0.1666666666666666,192.16666666666663,0.0,0.6260162601626016,0.2926829268292683,0.08130081300813,0.8495934959349594,0.08130081300813,0.0691056910569105,-0.1066666666666666,0.0,222.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,2.5328554360812423,0.6575121163166397,0.5454545454545454,2022-08-13,0.8,1.0
Julija Stoliarenko,170.18,167.64,32,,18,0,282,2.0,7.0,0.0,2.0,1.0,0.0,2.0,2.4922887106724243,0.4304166666666666,0.625,0.2777777777777778,1.125,64.625,0.0,0.6584158415841584,0.1881188118811881,0.1534653465346534,0.8960396039603961,0.0742574257425742,0.0297029702970297,0.0583333333333334,1.0,59.0,0.125,0.625,0.25,0.375,4.540407156076496,0.4627737226277372,0.5454545454545454,2018-11-30,0.4,0.3333333333333333
Steven Peterson,177.8,177.8,32,,23,0,1150,3.0,5.0,0.0,2.0,2.0,1.0,0.0,5.11828699706441,0.4552380952380952,1.4285714285714286,0.3448275862068966,0.8571428571428571,218.8571428571429,0.1428571428571428,0.6862348178137652,0.1781376518218623,0.1356275303643724,0.8117408906882592,0.1012145748987854,0.0870445344129554,0.2444444444444443,-1.1666666666666667,-97.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,6.102572958038335,0.54199066874028,0.64,2018-02-18,0.6,0.6666666666666666
